,COM_value,CT,RES_value,percentile
77,14971745.439999998,271702,753431.0,77
78,16410989.919999998,271702,784922.45,78
79,17850234.400000013,271702,812866.4,79
80,19289478.88000001,271702,847644.3200000001,80
81,20728723.359999996,271702,873359.0999999999,81
82,21542961.7,271702,905573.6599999999,82
83,22016287.599999998,271702,927438.9599999998,83
84,22489613.5,271702,939452.8,84
85,22962939.4,271702,966649.8399999999,85
86,23436265.299999997,271702,997189.5599999999,86
87,23909591.200000003,271702,1022545.12,87
88,25119056.400000006,271702,1057229.2900000014,88
89,26555026.000000007,271702,1111128.8000000012,89
90,27990995.600000005,271702,1154390.1199999996,90
91,29426965.200000003,271702,1251632.48,91
92,30862934.800000004,271702,1329094.0500000003,92
93,32298904.399999987,271702,1414794.36,93
94,38032265.69999995,271702,1488075.449999999,94
95,44338612.56000001,271702,1661209.12,95
96,50644959.41999994,271702,1874866.9800000072,96
97,56951306.28,271702,2765133.899999989,97
0,37636.619999999995,271100,72996.0,0
1,75273.23999999999,271100,77730.0,1
2,112909.86,271100,80655.0,2
3,150546.47999999998,271100,84715.2,3
4,188183.10000000003,271100,86355.0,4
5,225819.72,271100,89035.4,5
6,263456.34,271100,91135.2,6
7,301092.95999999996,271100,92345.4,7
8,338729.58,271100,93544.8,8
9,376366.20000000007,271100,96473.0,9
10,414002.82,271100,99327.79999999999,10
11,451639.44,271100,103484.4,11
12,489276.06,271100,106304.2,12
13,526912.68,271100,111635.0,13
14,564549.2999999999,271100,132238.0,14
15,602185.9199999999,271100,140697.40000000002,15
16,652185.86,271100,145616.60000000003,16
17,726912.4400000001,271100,168843.4,17
18,801639.0200000003,271100,178955.0,18
19,876365.6000000002,271100,193142.0,19
20,951092.1799999999,271100,221953.6,20
21,1025818.7600000001,271100,248868.6,21
22,1100545.34,271100,261137.6,22
23,1175271.92,271100,280502.2,23
24,1249998.5,271100,291314.0,24
25,1324725.08,271100,301404.2,25
26,1399451.6600000001,271100,310524.80000000005,26
27,1474178.2400000002,271100,319431.60000000003,27
28,1548904.8199999998,271100,332052.0,28
29,1623631.4,271100,341261.0,29
30,1698357.9799999997,271100,355186.8,30
31,1773084.56,271100,369488.8,31
32,1847811.14,271100,375213.39999999997,32
33,1906012.8,271100,387199.2,33
34,1955951.9999999998,271100,391999.0,34
35,2005891.2000000002,271100,396124.6,35
36,2055830.4,271100,402657.6,36
37,2105769.6,271100,415938.60000000003,37
38,2155708.8,271100,422252.40000000014,38
39,2205648.0,271100,433996.0,39
40,2255587.2,271100,443370.3999999999,40
41,2305526.4,271100,453331.0,41
42,2355465.6,271100,463089.80000000005,42
43,2405404.8,271100,475288.6,43
44,2455344.0,271100,484252.0,44
45,2505283.2,271100,502190.6000000001,45
46,2555222.3999999994,271100,517679.0,46
47,2605161.6,271100,526580.2000000001,47
48,2655100.8,271100,547872.7999999999,48
49,2705040.0,271100,553770.0,49
50,2705040.0,271100,567171.8,50
51,2705040.0,271100,576279.4,51
52,2705040.0,271100,582604.8,52
53,2705040.0,271100,593054.6000000001,53
54,2705040.0,271100,613702.0,54
55,2705040.0,271100,620316.4,55
56,2705040.0,271100,631709.0,56
57,2705040.0,271100,644753.3999999999,57
58,2705040.0,271100,656192.0,58
59,2705040.0,271100,669043.0,59
60,2705040.0,271100,685694.0,60
61,2705040.0,271100,693377.5999999999,61
62,2705040.0,271100,705780.0,62
63,2705040.0,271100,725704.4,63
64,2705040.0,271100,742603.0,64
65,2705040.0,271100,765961.6000000001,65
66,2850217.8400000036,271100,779773.4000000001,66
67,3285751.3600000003,271100,794774.2000000001,67
68,3721284.8799999976,271100,816745.6,68
69,4156818.399999995,271100,839495.0,69
70,4592351.919999998,271100,856082.6000000001,70
71,5027885.440000002,271100,866616.7999999999,71
72,5463418.959999999,271100,884160.0,72
73,5898952.479999997,271100,900000.0,73
74,6334486.0,271100,912000.0,74
75,6770019.520000003,271100,923486.6000000001,75
76,7205553.040000001,271100,944935.8000000003,76
77,7641086.559999998,271100,968283.2000000001,77
78,8076620.080000002,271100,978273.6,78
79,8512153.600000005,271100,991641.0,79
80,8947687.120000003,271100,1003991.5999999999,80
81,9383220.64,271100,1019900.7999999999,81
82,9818754.159999996,271100,1042534.1999999998,82
83,10093286.04,271100,1067100.2,83
84,10287317.1,271100,1087370.0,84
85,10481348.16,271100,1103021.0,85
86,10675379.219999999,271100,1133776.4000000004,86
87,10869410.280000001,271100,1157700.0,87
88,11063441.34,271100,1188296.0,88
89,11257472.400000002,271100,1224000.0,89
90,11451503.46,271100,1267516.0,90
91,11645534.520000001,271100,1295714.2000000004,91
92,11839565.58,271100,1350000.2000000007,92
93,12033596.639999999,271100,1380315.5999999999,93
94,12227627.699999997,271100,1515709.0,94
95,12421658.759999998,271100,1538001.0000000002,95
96,12615689.820000002,271100,1633041.9999999995,96
97,12809720.88,271100,1713416.3999999994,97
0,0.0,267800,80483.68000000001,0
1,20572.960000000017,267800,87483.6,1
2,143568.96000000002,267800,96279.58,2
3,159503.80000000002,267800,101429.72,3
4,172221.7,267800,106534.9,4
5,175791.76,267800,109827.16,5
6,185729.62000000002,267800,113975.4,6
7,196951.52000000002,267800,120439.59999999999,7
8,210060.74,267800,124595.26,8
9,211758.6,267800,132356.2,9
10,220315.7,267800,144699.58,10
11,234108.76,267800,162066.36,11
12,241587.74,267800,181915.12,12
13,255145.32,267800,199532.72000000003,13
14,274280.69999999995,267800,219247.89999999997,14
15,313600.2,267800,227181.72,15
16,328579.62000000005,267800,251845.8600000001,16
17,340915.68,267800,270897.56,17
18,342222.2,267800,279766.28,18
19,348678.4,267800,294496.8,19
20,369348.96,267800,307664.72,20
21,376313.63999999996,267800,320578.48000000004,21
22,410346.22,267800,333474.16,22
23,421131.52,267800,352119.56,23
24,441899.5,267800,366111.5,24
25,451223.08,267800,373264.52,25
26,459867.88000000006,267800,385954.60000000003,26
27,465259.28,267800,394099.12,27
28,470004.42,267800,407621.7,28
29,502929.0,267800,420406.4,29
30,515136.19999999995,267800,440616.54000000004,30
31,545688.72,267800,446550.72,31
32,566662.16,267800,455155.36000000004,32
33,580923.0,267800,466758.76,33
34,592998.0,267800,475251.19999999995,34
35,596121.12,267800,480327.1199999999,35
36,621909.12,267800,500017.64,36
37,637365.68,267800,510499.92,37
38,661227.02,267800,518722.52,38
39,695932.4000000003,267800,531036.2000000001,39
40,757984.32,267800,541395.48,40
41,774891.84,267800,557678.48,41
42,791494.1599999999,267800,567386.0800000001,42
43,804263.04,267800,581502.28,43
44,815700.9,267800,596491.0,44
45,847230.1200000003,267800,611647.1599999999,45
46,872933.2999999998,267800,628611.62,46
47,890403.4,267800,641973.9199999999,47
48,917775.26,267800,651893.94,48
49,941987.0,267800,668628.0,49
50,973424.94,267800,681847.48,50
51,1002999.5999999997,267800,691600.44,51
52,1065310.3600000003,267800,700021.3400000001,52
53,1084982.72,267800,714429.4400000001,53
54,1091423.0,267800,728279.9,54
55,1113062.96,267800,735246.6000000001,55
56,1199190.06,267800,741559.82,56
57,1254973.44,267800,757778.8400000001,57
58,1395391.12,267800,774141.78,58
59,1424525.4,267800,784903.0,59
60,1505557.0599999998,267800,799345.36,60
61,1582652.9999999995,267800,809332.64,61
62,1623447.3,267800,823815.34,62
63,1672433.48,267800,839963.0,63
64,1791910.7000000004,267800,851576.4000000001,64
65,1875243.1199999999,267800,865011.8,65
66,1903407.62,267800,882909.8400000001,66
67,2129582.040000001,267800,904327.7200000001,67
68,2169197.6199999996,267800,931421.9399999998,68
69,2233782.8,267800,948067.5999999996,69
70,2255464.1599999997,267800,962828.7,70
71,2346898.079999999,267800,987046.1599999999,71
72,2506575.62,267800,999227.3999999999,72
73,2587850.0,267800,1021908.6799999999,73
74,2589961.0,267800,1049573.5,74
75,2604694.8800000004,267800,1063342.48,75
76,2748286.7799999993,267800,1078079.6800000004,76
77,3038129.4800000004,267800,1103549.56,77
78,3077374.16,267800,1125647.82,78
79,3211832.0000000014,267800,1159074.2000000002,79
80,3431162.3200000003,267800,1173199.4600000002,80
81,3844534.92,267800,1211200.0,81
82,4048886.059999999,267800,1235053.76,82
83,4456838.159999999,267800,1256617.52,83
84,4924874.6,267800,1281438.6999999993,84
85,4958417.44,267800,1325210.24,85
86,5032307.0,267800,1359535.6800000002,86
87,5263488.4,267800,1379331.96,87
88,5292128.54,267800,1429452.7799999998,88
89,5372468.400000003,267800,1459163.4000000001,89
90,6377690.940000001,267800,1491647.3200000003,90
91,7141790.320000005,267800,1559880.88,91
92,9341353.999999996,267800,1596196.1,92
93,11704312.119999932,267800,1650767.9999999998,93
94,14767544.199999997,267800,1698470.9999999986,94
95,17258108.240000024,267800,1844551.72,95
96,27192345.27999988,267800,2070571.0999999994,96
97,39103493.60000001,267800,2137214.879999998,97
0,26669.97,269904,79576.2,0
1,50780.94,269904,105057.0,1
2,64382.0,269904,116519.20000000001,2
3,64382.0,269904,129843.0,3
4,64382.0,269904,136228.0,4
5,100877.59999999998,269904,142597.2,5
6,142740.20000000004,269904,147400.6,6
7,172284.2,269904,166099.6,7
8,174111.35,269904,174818.4,8
9,175938.5,269904,182221.0,9
10,181411.82,269904,196437.19999999998,10
11,188142.44,269904,199917.59999999998,11
12,195233.21000000002,269904,205041.6,12
13,203970.38,269904,213580.80000000005,13
14,212707.55,269904,231218.0,14
15,218600.96000000002,269904,244357.80000000002,15
16,222717.02000000002,269904,246869.8,16
17,227560.91999999995,269904,252429.8,17
18,245869.86000000002,269904,256458.4,18
19,264178.80000000005,269904,278700.0,19
20,275356.47,269904,296758.6,20
21,279027.54,269904,306596.2,21
22,282698.61,269904,319628.20000000007,22
23,291932.4,269904,329665.4,23
24,301629.75,269904,339992.0,24
25,314089.58,269904,342077.0,25
26,331482.41000000003,269904,351365.4,26
27,348875.24000000005,269904,355042.4,27
28,370883.9699999999,269904,362759.4,28
29,394083.89999999997,269904,364409.0,29
30,418377.69,269904,369802.2,30
31,446317.68000000005,269904,372223.4,31
32,474257.67000000004,269904,386679.4,32
33,497088.4,269904,393017.0,33
34,517364.49999999994,269904,419313.0,34
35,535561.0,269904,434786.0,35
36,535561.0,269904,442233.8,36
37,535561.0,269904,450570.4,37
38,538312.0,269904,457403.0,38
39,543421.0,269904,460000.0,39
40,548530.0,269904,464779.4,40
41,554942.3999999999,269904,472158.19999999995,41
42,561389.1,269904,480567.79999999993,42
43,582778.8400000001,269904,486904.4,43
44,625649.2000000001,269904,496952.0,44
45,668519.5600000002,269904,506025.0,45
46,718436.7399999998,269904,515195.3999999999,46
47,769635.1599999998,269904,539146.8,47
48,810389.41,269904,550138.0,48
49,824558.5,269904,565100.0,49
50,838727.59,269904,592426.2000000003,50
51,844580.1200000001,269904,610830.3999999999,51
52,847165.4299999999,269904,631860.6000000001,52
53,855989.1800000003,269904,652828.8,53
54,899124.3500000003,269904,660653.0,54
55,942259.5200000004,269904,670152.6000000001,55
56,961240.09,269904,675801.4,56
57,963417.46,269904,691191.1999999997,57
58,967995.7899999996,269904,709564.0,58
59,1063810.5999999996,269904,717412.0,59
60,1159625.4099999997,269904,731296.3999999999,60
61,1212910.54,269904,752058.0,61
62,1216577.71,269904,788777.6000000001,62
63,1220244.8800000001,269904,822868.0,63
64,1242161.4000000001,269904,848435.0,64
65,1266163.56,269904,897861.2000000001,65
66,1296443.5500000003,269904,916315.3999999999,66
67,1339279.2000000002,269904,955891.0000000001,67
68,1382114.8499999996,269904,1003751.5999999997,68
69,1400112.2999999998,269904,1076548.0,69
70,1410658.29,269904,1115327.3999999994,70
71,1430492.3599999999,269904,1131702.8,71
72,1486317.7399999998,269904,1139031.2000000002,72
73,1542143.12,269904,1207076.9999999998,73
74,1592999.25,269904,1267092.0,74
75,1641072.6,269904,1331884.4000000006,75
76,1690682.0100000002,269904,1399863.9999999998,76
77,1758724.1400000004,269904,1480523.6,77
78,1826766.2700000005,269904,1491569.2000000002,78
79,1868262.0,269904,1502302.0,79
80,1884538.6500000001,269904,1550703.6000000003,80
81,1900815.2999999998,269904,1622247.4,81
82,1994881.8599999994,269904,1670007.799999999,82
83,2093153.2799999993,269904,1720018.5999999996,83
84,2210599.6499999994,269904,1801510.0,84
85,2358725.9399999995,269904,1887630.1999999986,85
86,2506852.2299999995,269904,1956526.1999999997,86
87,2589579.48,269904,1985962.0,87
88,2658000.69,269904,2028604.8000000005,88
89,2741564.2,269904,2181933.0,89
90,2869040.380000001,269904,2433603.000000003,90
91,2996516.5600000005,269904,2705815.8000000007,91
92,3161481.9700000016,269904,2785400.000000001,92
93,3343109.2599999984,269904,2839017.9999999995,93
94,3623878.449999993,269904,3095133.0,94
95,4578812.559999995,269904,3513429.200000001,95
96,5533746.669999996,269904,3695153.599999995,96
97,10881151.939999975,269904,4030983.6,97
0,46690.46,271300,71344.78,0
1,93380.92,271300,75144.51999999999,1
2,140071.37999999998,271300,79112.69,2
3,186761.84,271300,81376.48,3
4,207446.35,271300,85996.5,4
5,214261.02,271300,89802.38,5
6,221075.69,271300,92379.48000000001,6
7,227890.36,271300,94405.48,7
8,240280.18,271300,96907.69,8
9,265413.2,271300,100940.1,9
10,290546.22,271300,104245.87999999999,10
11,315679.24,271300,106958.2,11
12,340812.26,271300,111267.9,12
13,343688.98,271300,114328.26000000001,13
14,345554.05,271300,119943.14999999998,14
15,347419.12,271300,126103.28,15
16,349284.19,271300,132701.83,16
17,351107.81999999995,271300,138355.1,17
18,352904.81,271300,151085.24000000002,18
19,354701.8,271300,160141.0,19
20,356498.79000000004,271300,167366.81,20
21,364844.23999999993,271300,179246.25999999998,21
22,391743.66000000003,271300,194617.06,22
23,418643.07999999996,271300,210992.11999999994,23
24,445542.5,271300,220471.75,24
25,472441.92000000004,271300,229319.28,25
26,515202.22000000015,271300,236905.42,26
27,559473.0800000001,271300,257067.12000000002,27
28,603743.94,271300,273482.48,28
29,648014.7999999998,271300,283162.89999999997,29
30,677662.22,271300,291646.78,30
31,696060.8400000001,271300,298631.39999999997,31
32,714459.46,271300,304731.83999999997,32
33,732858.0800000001,271300,310380.52,33
34,748358.35,271300,316947.05,34
35,753424.56,271300,323622.63999999996,35
36,758490.77,271300,332930.66,36
37,763556.98,271300,338174.04000000004,37
38,768623.19,271300,344845.89,38
39,773107.8,271300,350712.4,39
40,777505.17,271300,358268.79,40
41,781902.54,271300,366529.8,41
42,786299.9099999999,271300,373165.51,42
43,795420.84,271300,382506.88,43
44,808871.7,271300,390122.9,44
45,822322.56,271300,395716.18,45
46,835773.4199999999,271300,404688.9099999999,46
47,847171.1599999999,271300,418466.9999999999,47
48,848816.5800000001,271300,428032.24000000005,48
49,850462.0,271300,438064.0,49
50,852107.4199999999,271300,448915.88,50
51,853752.8400000001,271300,460039.44000000006,51
52,870996.5000000001,271300,469168.32000000007,52
53,891524.0000000002,271300,480691.72000000003,53
54,912051.5,271300,492516.94999999995,54
55,932579.0000000001,271300,503869.56000000006,55
56,951152.46,271300,515203.88999999996,56
57,967594.24,271300,529711.78,57
58,984036.0199999999,271300,546202.9299999998,58
59,1000477.7999999999,271300,561545.2,59
60,1022947.7499999999,271300,575214.44,60
61,1085605.5,271300,591484.8,61
62,1148263.25,271300,608836.2,62
63,1210921.0000000002,271300,622408.56,63
64,1273578.7500000002,271300,640261.0,64
65,1338020.4800000004,271300,650027.7200000001,65
66,1402957.76,271300,667693.6699999999,66
67,1467895.04,271300,681203.16,67
68,1532832.3199999996,271300,694839.0399999998,68
69,1581241.0999999999,271300,708396.8999999999,69
70,1608162.8299999998,271300,719949.7499999999,70
71,1635084.56,271300,739384.52,71
72,1662006.29,271300,752237.5499999999,72
73,1688934.28,271300,767576.8600000001,73
74,1715928.0,271300,781634.25,74
75,1742921.7200000002,271300,794530.96,75
76,1769915.4400000002,271300,805856.4299999999,76
77,1796909.1600000001,271300,815319.26,77
78,1912919.130000001,271300,827595.55,78
79,2060346.6000000015,271300,835603.2,79
80,2207774.0700000017,271300,853165.5,80
81,2355201.5399999996,271300,869675.2799999998,81
82,2530148.76,271300,895476.85,82
83,2747904.4800000004,271300,907600.72,83
84,2965660.200000001,271300,926437.7500000001,84
85,3183415.920000001,271300,944130.0,85
86,3399402.9600000014,271300,960407.9400000002,86
87,3576479.0399999986,271300,977044.0,87
88,3753555.119999999,271300,1000524.5599999999,88
89,3930631.1999999997,271300,1024885.1000000001,89
90,4107707.2799999993,271300,1045829.5599999999,90
91,4162286.24,271300,1097327.72,91
92,4163272.71,271300,1144397.0600000003,92
93,4164259.18,271300,1216131.1799999992,93
94,4165245.65,271300,1292819.8999999978,94
95,4257076.519999998,271300,1375423.4799999997,95
96,4519240.639999999,271300,1498789.19,96
97,4781404.759999999,271300,1583479.9999999967,97
0,155041.84999999998,267502,66074.84,0
1,177620.7,267502,67816.2,1
2,200199.55,267502,72105.84,2
3,226399.52000000002,267502,74669.36,3
4,253655.65000000002,267502,79209.2,4
5,280911.77999999997,267502,83541.44,5
6,294128.97,267502,91393.44,6
7,295784.68,267502,96726.0,7
8,297440.39,267502,101160.16,8
9,304132.10000000003,267502,104399.79999999999,9
10,321399.41000000003,267502,108357.92,10
11,338666.72,267502,118222.0,11
12,354484.85000000003,267502,128687.92000000001,12
13,356777.3,267502,138199.28,13
14,359069.75,267502,144973.0,14
15,361362.2,267502,152618.04,15
16,368113.97000000003,267502,171422.16000000003,16
17,375526.38,267502,181937.08000000002,17
18,382938.79,267502,188307.4,18
19,400345.0,267502,197600.6,19
20,423247.8,267502,206053.0,20
21,446150.6,267502,216238.32000000004,21
22,465927.55,267502,229426.08,22
23,481376.4,267502,236193.24,23
24,496825.25,267502,241104.0,24
25,512568.7,267502,259755.12000000002,25
26,529539.6500000001,267502,266560.60000000003,26
27,546510.6000000001,267502,279876.08,27
28,563481.5499999999,267502,290857.5199999999,28
29,570956.0,267502,304031.6,29
30,578113.9,267502,325244.1599999999,30
31,585271.8,267502,341985.12,31
32,598661.0900000001,267502,352514.32000000007,32
33,614217.8200000001,267502,364409.68000000005,33
34,629774.5499999999,267502,373520.4,34
35,637718.0,267502,386098.0,35
36,638524.0,267502,405601.48,36
37,639330.0,267502,415020.16,37
38,659059.6699999999,267502,432960.12,38
39,725047.2000000001,267502,444446.4,39
40,791034.7299999997,267502,451268.07999999996,40
41,853626.06,267502,470112.24,41
42,866972.49,267502,481235.3999999999,42
43,880318.9199999999,267502,499833.84,43
44,893665.35,267502,513184.0,44
45,906868.26,267502,533751.4000000001,45
46,920043.5699999998,267502,542987.56,46
47,933218.8799999999,267502,567092.32,47
48,943125.05,267502,579955.48,48
49,950966.5,267502,590586.0,49
50,958807.95,267502,602593.56,50
51,966208.4,267502,617147.92,51
52,972910.6000000001,267502,627354.7999999999,52
53,979612.8,267502,640288.72,53
54,987579.8,267502,654966.6000000001,54
55,1002123.7600000002,267502,670659.6400000001,55
56,1016667.72,267502,678321.4399999998,56
57,1031211.68,267502,686500.7999999999,57
58,1042900.01,267502,695455.0,58
59,1054391.4,267502,704233.0,59
60,1065882.79,267502,718956.3200000001,60
61,1071385.56,267502,733595.9199999999,61
62,1074438.44,267502,746659.0400000003,62
63,1077491.3199999998,267502,776516.72,63
64,1111775.1000000006,267502,783517.6000000001,64
65,1179371.8400000003,267502,798291.6,65
66,1246968.5799999998,267502,807291.6400000001,66
67,1319040.2000000004,267502,816933.3600000001,67
68,1403977.0999999992,267502,828251.9599999997,68
69,1488913.9999999998,267502,841816.0,69
70,1572510.3899999997,267502,854849.12,70
71,1615891.48,267502,869937.12,71
72,1659272.5699999998,267502,884142.6399999999,72
73,1702653.6600000001,267502,910020.2,73
74,1738991.0,267502,920000.0,74
75,1773637.8399999999,267502,934925.76,75
76,1808284.6800000002,267502,942694.3200000001,76
77,1858373.9,267502,964979.3200000001,77
78,1919615.9500000004,267502,985170.04,78
79,1980858.0,267502,1017773.2000000001,79
80,2037398.5400000003,267502,1048439.0000000005,80
81,2085390.88,267502,1072228.4799999997,81
82,2133383.22,267502,1121669.44,82
83,2186423.1999999997,267502,1164569.4799999997,83
84,2273534.7499999995,267502,1205291.1999999997,84
85,2360646.3,267502,1250000.0,85
86,2447757.8499999996,267502,1309468.2799999996,86
87,2578619.6800000006,267502,1459615.2000000002,87
88,2714169.04,267502,1536944.0400000024,88
89,2849718.400000001,267502,1666362.5999999992,89
90,3208928.470000001,267502,1800016.8000000003,90
91,3674643.6399999997,267502,1946345.0000000012,91
92,4140358.8100000024,267502,2141205.079999999,92
93,4553079.919999996,267502,2271427.8400000003,93
94,4901451.1,267502,2559303.3999999985,94
95,5249822.2799999975,267502,2708514.799999999,95
96,6403760.670000004,267502,3168815.6799999997,96
97,10319643.779999988,267502,3846728.880000018,97
0,0.0,701502,86728.8,0
1,0.0,701502,109768.45999999999,1
2,0.0,701502,135596.56,2
3,0.0,701502,164341.44,3
4,0.0,701502,173181.6,4
5,0.0,701502,186485.28,5
6,0.0,701502,211982.61000000002,6
7,0.0,701502,229069.08000000002,7
8,0.0,701502,242749.22999999998,8
9,0.0,701502,252985.0,9
10,0.0,701502,264067.25,10
11,43247.599999999846,701502,276347.96,11
12,133477.40000000005,701502,287581.44999999995,12
13,151045.4,701502,295730.30000000005,13
14,161334.0,701502,308422.69999999995,14
15,167447.40000000002,701502,311320.12,15
16,176791.40000000002,701502,314174.93,16
17,215318.5999999999,701502,323083.24,17
18,242337.80000000002,701502,330262.87,18
19,254572.0,701502,342681.2,19
20,266644.39999999997,701502,349651.94999999995,20
21,314909.6,701502,364270.77999999997,21
22,333744.80000000005,701502,375737.92,22
23,338703.6,701502,391999.28,23
24,347289.0,701502,398981.5,24
25,370770.6000000001,701502,405718.78,25
26,406527.4000000001,701502,408965.0,26
27,454428.40000000014,701502,411942.0,27
28,494792.79999999993,701502,411942.0,28
29,507597.0,701502,420165.39999999997,29
30,537509.2000000001,701502,424571.94999999995,30
31,567082.7999999999,701502,430533.56,31
32,615285.6000000001,701502,436189.72,32
33,646669.6,701502,440476.0,33
34,669434.0,701502,442037.3,34
35,701510.3999999998,701502,444804.0,35
36,765865.6,701502,451789.82999999996,36
37,787600.0,701502,454593.04000000004,37
38,818748.8000000002,701502,468458.79,38
39,835645.0,701502,480882.4,39
40,878242.6,701502,494252.32,40
41,886177.4,701502,505801.49999999994,41
42,905693.0,701502,517316.0,42
43,947002.2,701502,528192.32,43
44,965321.0,701502,534002.45,44
45,972723.4,701502,547691.12,45
46,1002927.3999999999,701502,554816.79,46
47,1035362.8,701502,570528.64,47
48,1057192.8,701502,575196.01,48
49,1070026.0,701502,582430.0,49
50,1120605.0000000002,701502,590772.0,50
51,1175985.4000000001,701502,602026.76,51
52,1245196.6,701502,624026.5700000001,52
53,1301878.6,701502,629030.96,53
54,1347636.0,701502,633986.8500000001,54
55,1413342.4000000004,701502,656176.56,55
56,1508938.4,701502,670130.56,56
57,1510657.4,701502,683632.76,57
58,1595135.3999999997,701502,692124.8099999999,58
59,1616055.0,701502,702947.0,59
60,1764161.0,701502,726187.03,60
61,1767393.0,701502,738691.96,61
62,1767393.0,701502,757719.5900000001,62
63,1767393.0,701502,768400.76,63
64,1789262.0,701502,776540.6000000001,64
65,1908016.600000001,701502,784755.88,65
66,2195671.0,701502,793883.8200000001,66
67,2217265.6,701502,802446.04,67
68,2409137.1999999993,701502,808024.0,68
69,2457070.0,701502,818279.8999999997,69
70,2630600.3999999985,701502,836232.03,70
71,2822729.999999998,701502,852234.6799999999,71
72,2991525.5999999996,701502,860277.6000000001,72
73,3104238.3999999994,701502,883834.2000000001,73
74,3214917.0,701502,894749.5,74
75,3276963.8000000007,701502,908110.68,75
76,3424646.6000000006,701502,919274.47,76
77,3521351.6000000006,701502,937175.2,77
78,3582586.000000001,701502,958952.81,78
79,3694101.0,701502,973484.8000000002,79
80,3701559.1999999997,701502,1002557.1900000002,80
81,3854880.799999997,701502,1022173.8400000001,81
82,4138249.399999999,701502,1055537.8,82
83,4960606.599999997,701502,1082333.16,83
84,5186394.0,701502,1132200.0,84
85,5543865.0,701502,1185153.92,85
86,5756151.000000002,701502,1260909.07,86
87,6077780.999999998,701502,1294962.28,87
88,6242922.2,701502,1386754.0499999998,88
89,6493549.0,701502,1465928.4000000004,89
90,6736078.000000002,701502,1556227.350000002,90
91,8093620.00000001,701502,1642320.239999999,91
92,12032617.60000004,701502,1763571.0000000002,92
93,16942487.59999999,701502,1956756.46,93
94,20267723.0,701502,2076577.4499999993,94
95,21774980.799999975,701502,2321335.2399999993,95
96,23655449.6,701502,2762455.7600000002,96
97,24490819.999999993,701502,3207787.919999996,97
0,272275.28,701304,106444.0,0
1,334506.56,701304,124837.68000000002,1
2,396737.83999999997,701304,155943.82,2
3,458969.12,701304,166464.8,3
4,560237.6000000001,701304,178148.8,4
5,669313.52,701304,194182.64,5
6,778389.4400000002,701304,208598.38,6
7,887465.36,701304,227100.04000000004,7
8,937412.8,701304,246464.8,8
9,957796.0,701304,264659.6,9
10,978179.2000000001,701304,274435.7,10
11,998562.4,701304,287591.2,11
12,1015236.88,701304,296753.0,12
13,1028202.6400000001,701304,310814.04,13
14,1041168.3999999999,701304,319949.4,14
15,1054134.1600000001,701304,334381.64,15
16,1069176.16,701304,348462.54,16
17,1088370.6400000001,701304,364991.88,17
18,1107565.12,701304,376697.17999999993,18
19,1126759.6,701304,391671.6,19
20,1149390.08,701304,406792.38,20
21,1189200.56,701304,424362.36,21
22,1229011.04,701304,436138.2,22
23,1268821.52,701304,453285.83999999997,23
24,1308632.0,701304,475714.5,24
25,1321284.08,701304,493116.60000000003,25
26,1333936.1600000001,701304,511310.48,26
27,1346588.24,701304,538710.3200000001,27
28,1359240.3199999998,701304,559406.8199999998,28
29,1387839.4,701304,580036.2,29
30,1419627.88,701304,599555.28,30
31,1451416.3599999999,701304,617057.7200000001,31
32,1483204.84,701304,635342.0599999999,32
33,1495748.52,701304,655726.48,33
34,1498669.7999999998,701304,670482.8999999999,34
35,1501591.08,701304,693545.88,35
36,1504512.36,701304,715106.88,36
37,1575831.4800000007,701304,742164.04,37
38,1715548.4399999997,701304,768196.6599999999,38
39,1855265.4000000008,701304,788898.6000000001,39
40,1994982.3599999999,701304,816461.44,40
41,2119642.36,701304,841001.56,41
42,2214188.44,701304,865847.36,42
43,2308734.5200000005,701304,888823.6799999999,43
44,2403280.6000000006,701304,924350.5,44
45,2499326.1600000006,701304,960484.8000000002,45
46,2602869.1199999996,701304,981356.96,46
47,2706412.08,701304,1014328.84,47
48,2809955.04,701304,1047271.1,48
49,2913498.0,701304,1081780.0,49
50,2936634.96,701304,1114084.46,50
51,2959771.92,701304,1142310.12,51
52,2982908.88,701304,1162563.4,52
53,3006045.8400000003,701304,1190850.4000000001,53
54,3121207.6000000006,701304,1245100.4000000001,54
55,3254774.3200000008,701304,1288257.3599999999,55
56,3388341.04,701304,1328633.02,56
57,3521907.7599999993,701304,1353521.5999999999,57
58,3567498.16,701304,1401797.1,58
59,3569100.4000000004,701304,1447357.6,59
60,3570702.64,701304,1478426.4,60
61,3572304.88,701304,1516164.0000000005,61
62,3621689.9200000004,701304,1559487.38,62
63,3718857.76,701304,1596381.9600000002,63
64,3816025.6000000006,701304,1636236.9000000001,64
65,3913193.44,701304,1677009.4,65
66,3980838.96,701304,1727074.8200000005,66
67,3989439.84,701304,1777657.44,67
68,3998040.7199999997,701304,1833094.3,68
69,4006641.5999999996,701304,1887635.4,69
70,4014097.96,701304,1953676.1999999997,70
71,4015831.7199999997,701304,2035441.2799999998,71
72,4017565.48,701304,2103984.5399999996,72
73,4019299.24,701304,2177902.8800000004,73
74,4021033.0,701304,2242975.0,74
75,4155767.800000001,701304,2328713.1599999997,75
76,4290502.6,701304,2443568.4400000004,76
77,4425237.399999999,701304,2523355.7600000002,77
78,4559972.2,701304,2609815.5000000005,78
79,5038641.800000006,701304,2664882.2,79
