,CT,Unnamed: 0,ZIPcode5,AIN,RollYear,CENTER_LON,CENTER_LAT,TotalValue,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,ALAND,AWATER,INTPTLAT,INTPTLON
1003,300701,1590055.5,91208.0,5616006012.5,2018.0,-118.236885145,34.190843915,582511.5,1954.0,1954.0,3.0,2.0,4299.0,6.0,37.0,300701.0,6037300701.0,3007.01,13297799.0,59420.0,34.2038347,-118.2517672
1004,300702,1613402.0,91207.0,5649007043.0,2018.0,-118.24705682,34.17124924,710859.0,1962.0,2476.0,3.0,3.0,4522.0,6.0,37.0,300702.0,6037300702.0,3007.02,11397186.0,64997.0,34.181293200000006,-118.26027759999998
1005,300800,1615277.0,91208.0,5652018048.5,2018.0,-118.223744385,34.18725519,415205.5,1958.0,1536.0,2.0,2.0,1624.0,6.0,37.0,300800.0,6037300800.0,3008.0,6095447.0,41009.0,34.1845879,-118.220602
1006,300901,1618343.5,91206.0,5660029054.5,2018.0,-118.207789445,34.168978745000004,597785.0,1970.0,2165.0,3.0,3.0,5550.0,6.0,37.0,300901.0,6037300901.0,3009.01,6949367.0,3868.0,34.1691959,-118.2102837
1007,300902,1621330.5,91206.0,5666015007.5,2018.0,-118.21090802,34.15118635,387825.0,1941.0,1692.0,3.0,2.0,4298.0,6.0,37.0,300902.0,6037300902.0,3009.02,4391554.0,7548.0,34.1541923,-118.20041840000002
1008,301000,1619188.5,91206.0,5661016024.5,2018.0,-118.23261872500001,34.15622892499999,478763.5,1950.0,1840.5,3.0,2.0,5052.0,6.0,37.0,301000.0,6037301000.0,3010.0,2048658.0,21482.0,34.156480200000004,-118.2309561
1009,301100,1612035.0,91207.0,5647005006.0,2018.0,-118.24937264,34.16235603,443723.0,1944.0,1640.0,3.0,2.0,762.0,6.0,37.0,301100.0,6037301100.0,3011.0,1330128.0,14710.0,34.1622943,-118.24712749999999
1010,301203,1600356.0,91202.0,5633014054.0,2018.0,-118.26113729,34.16598507,389610.0,1974.0,1420.0,2.0,2.0,4628.0,6.0,37.0,301203.0,6037301203.0,3012.03,547434.0,0.0,34.166257200000004,-118.26094779999998
1011,301204,1602685.0,91202.0,5636009026.0,2018.0,-118.25983474,34.16224305,399248.0,1977.0,1329.5,2.0,2.0,761.0,6.0,37.0,301204.0,6037301204.0,3012.04,408912.0,0.0,34.161482,-118.25974440000002
1012,301205,1598201.0,91202.0,5628011040.0,2018.0,-118.27398525,34.16854888,537745.0,1938.0,1745.0,3.0,2.0,5735.0,6.0,37.0,301205.0,6037301205.0,3012.05,773299.0,0.0,34.1684098,-118.2729275
1013,301206,1601480.0,91202.0,5634022037.0,2018.0,-118.26970477,34.16319027,392560.0,1948.0,1482.0,3.0,2.0,1645.0,6.0,37.0,301206.0,6037301206.0,3012.06,828425.0,0.0,34.1631614,-118.2724011
1014,301300,1598769.5,91202.0,5629022004.5,2018.0,-118.27256220999999,34.174014029999995,735053.5,1943.0,2404.0,3.0,3.0,782.0,6.0,37.0,301300.0,6037301300.0,3013.0,1164881.0,0.0,34.1750805,-118.27145990000001
1015,301400,1593216.0,91201.0,5622002011.5,2018.0,-118.28380838999999,34.181197409999996,546487.0,1942.0,1785.0,3.0,2.0,4367.0,6.0,37.0,301400.0,6037301400.0,3014.0,1576323.0,16074.0,34.1815516,-118.2829278
1016,301501,1593109.0,91201.0,5621012021.0,2018.0,-118.28834123,34.17626285,453561.0,1940.0,1498.0,3.0,2.0,4364.0,6.0,37.0,301501.0,6037301501.0,3015.01,599882.0,0.0,34.175247799999994,-118.28693190000001
1017,301502,1594165.0,91201.0,5623005044.0,2018.0,-118.28821667,34.17242657,443628.0,1962.0,1701.0,3.0,2.0,4366.0,6.0,37.0,301502.0,6037301502.0,3015.02,667447.0,0.0,34.172366100000005,-118.2886611
1018,301601,1595521.0,91201.0,5624008020.5,2018.0,-118.29116605499999,34.16746236,449417.0,1957.0,2045.0,2.0,1.0,4372.0,6.0,37.0,301601.0,6037301601.0,3016.01,2267389.0,1299.0,34.1623874,-118.28654669999999
1019,301602,1596543.5,91201.0,5626005013.5,2018.0,-118.29988356,34.16156043,395435.5,1949.0,1425.0,3.0,2.0,4368.0,6.0,37.0,301602.0,6037301602.0,3016.02,1005436.0,10112.0,34.1621154,-118.29872720000002
1020,301701,1601788.0,91202.0,5635009057.0,2018.0,-118.27432384,34.158657500000004,388010.0,1940.0,1412.0,2.0,2.0,4370.0,6.0,37.0,301701.0,6037301701.0,3017.01,914081.0,17855.0,34.1584908,-118.27466770000001
1021,301702,1604996.5,91203.0,5638010028.5,2018.0,-118.26854023000001,34.15102719,411759.0,1953.5,1545.5,3.0,2.0,4365.0,6.0,37.0,301702.0,6037301702.0,3017.02,824880.0,0.0,34.1511584,-118.2692352
1022,301801,1603494.0,91203.0,5637001142.5,2018.0,-118.26051307,34.15562435,344596.5,1984.0,1211.0,2.0,2.0,5976.0,6.0,37.0,301801.0,6037301801.0,3018.01,712358.0,10923.0,34.155626399999996,-118.26113970000002
1023,301802,1604243.0,91203.0,5637015010.0,2018.0,-118.26083511,34.14957738,422240.0,1981.0,1374.0,2.0,2.0,5972.0,6.0,37.0,301802.0,6037301802.0,3018.02,479027.0,0.0,34.1492141,-118.25970249999999
1024,301900,1608460.5,91206.0,5643013165.5,2018.0,-118.24979664,34.15403822,337789.0,1975.0,1280.0,2.0,2.0,4380.0,6.0,37.0,301900.0,6037301900.0,3019.0,1090391.0,7067.0,34.1550284,-118.24485190000001
1025,302002,1608186.5,91206.0,5643015122.5,2018.0,-118.25104626000001,34.15061149,299929.0,1974.0,1151.0,2.0,2.0,4378.0,6.0,37.0,302002.0,6037302002.0,3020.02,502792.0,0.0,34.149168700000004,-118.25052779999999
1026,302003,1610650.0,91206.0,5645018002.5,2018.0,-118.24332551,34.14937982,355813.0,1974.0,1283.0,2.0,2.0,2845.0,6.0,37.0,302003.0,6037302003.0,3020.03,237181.0,0.0,34.1487828,-118.2439771
1027,302004,1610676.0,91206.0,5645015038.0,2018.0,-118.2387603,34.1492096,351676.0,1979.0,1380.0,3.0,3.0,5973.0,6.0,37.0,302004.0,6037302004.0,3020.04,339801.0,0.0,34.148847499999995,-118.23877350000001
1028,302102,1626262.0,91205.0,5679012005.0,2018.0,-118.23701863,34.13568859,333063.0,1950.0,1296.0,2.0,2.0,781.0,6.0,37.0,302102.0,6037302102.0,3021.02,1037513.0,0.0,34.1347576,-118.23636259999999
1029,302103,1626651.5,91205.0,5680005020.0,2018.0,-118.238047485,34.142175949999995,396886.5,1954.0,1755.0,3.0,2.0,1725.0,6.0,37.0,302103.0,6037302103.0,3021.03,550707.0,0.0,34.1425784,-118.238019
1030,302104,1626532.0,91205.0,5680019008.5,2018.0,-118.2318874,34.14584221,349246.0,1970.0,1363.0,3.0,2.0,774.0,6.0,37.0,302104.0,6037302104.0,3021.04,569425.0,0.0,34.1453999,-118.23209550000001
1031,302201,1623061.5,91205.0,5674008031.5,2018.0,-118.24694257,34.144627685,545003.5,1967.0,1937.0,2.0,2.0,772.0,6.0,37.0,302201.0,6037302201.0,3022.01,497659.0,0.0,34.144479100000005,-118.2484452
1032,302202,1623517.0,91205.0,5674030009.0,2018.0,-118.24755708,34.14024997,377010.0,1958.0,1656.0,3.0,2.0,4529.0,6.0,37.0,302202.0,6037302202.0,3022.02,511545.0,0.0,34.140753100000005,-118.24855590000001
1033,302301,1633177.0,91204.0,5695008044.0,2018.0,-118.26268694,34.14443861,390452.0,1982.0,1324.0,2.0,2.0,770.0,6.0,37.0,302301.0,6037302301.0,3023.01,700563.0,0.0,34.1446832,-118.26324440000002
1034,302302,1633431.5,91204.0,5696006521.0,2018.0,-118.261073635,34.140602494999996,536401.5,1955.0,2383.0,3.0,2.0,793.0,6.0,37.0,302302.0,6037302302.0,3023.02,633035.0,0.0,34.1403264,-118.26178300000001
1035,302401,1606354.5,91204.0,5641013091.5,2018.0,-118.25891225000001,34.134239115,394716.0,1962.0,1841.0,1.0,1.0,5979.0,6.0,37.0,302401.0,6037302401.0,3024.01,1371142.0,0.0,34.1316179,-118.2597456
1036,302503,1623978.0,91205.0,5675016038.0,2018.0,-118.24732286,34.13770145,444687.0,1957.0,1932.0,3.0,3.0,5971.0,6.0,37.0,302503.0,6037302503.0,3025.03,326627.0,0.0,34.1376048,-118.2473422
1037,302504,1624622.0,91205.0,5675029104.0,2018.0,-118.24681295,34.13520255,399883.0,1975.0,1504.0,3.0,3.0,5975.0,6.0,37.0,302504.0,6037302504.0,3025.04,377187.0,0.0,34.1351285,-118.2491936
1038,302505,1605958.0,91205.0,5640039018.5,2018.0,-118.25331410499999,34.12956767,512384.0,1957.0,2416.0,2.0,1.0,5701.0,6.0,37.0,302505.0,6037302505.0,3025.05,536495.0,0.0,34.127303600000005,-118.25308100000001
1039,302506,1625254.0,91205.0,5677008006.0,2018.0,-118.2454195,34.13012687,346296.0,1940.0,1423.0,3.0,2.0,5700.0,6.0,37.0,302506.0,6037302506.0,3025.06,905396.0,853.0,34.1277465,-118.2463128
1040,310100,2048776.5,91504.0,2471046019.5,2018.0,-118.322333305,34.206730865,573834.0,1963.0,1968.0,3.0,2.0,4277.0,6.0,37.0,310100.0,6037310100.0,3101.0,13135918.0,58294.0,34.2073831,-118.3073649
1041,310201,2042097.0,91501.0,2456013001.0,2018.0,-118.30478266,34.19118096,500531.0,1964.0,1670.0,3.0,2.0,6075.0,6.0,37.0,310201.0,6037310201.0,3102.01,1100126.0,0.0,34.192205200000004,-118.30459209999998
1042,310202,2040750.0,91501.0,2456030005.0,2018.0,-118.29662302,34.18613451,493483.0,1958.0,1714.0,3.0,2.0,6074.0,6.0,37.0,310202.0,6037310202.0,3102.02,915006.0,0.0,34.1865849,-118.2959084
1043,310300,2047537.0,91504.0,2469012022.0,2018.0,-118.31717964,34.19953183,493030.0,1955.0,1719.0,3.0,2.0,828.0,6.0,37.0,310300.0,6037310300.0,3103.0,1061198.0,0.0,34.1991485,-118.3178553
1044,310400,2050009.5,91504.0,2472015016.5,2018.0,-118.33318646999999,34.20237286,417384.5,1952.0,1618.0,3.0,2.0,830.0,6.0,37.0,310400.0,6037310400.0,3104.0,1406752.0,0.0,34.202677,-118.3354064
1045,310501,2045558.0,91504.0,2464011034.0,2018.0,-118.34035364,34.19448395,441517.0,1958.0,1836.0,2.0,1.0,6077.0,6.0,37.0,310501.0,6037310501.0,3105.01,1965651.0,0.0,34.1946547,-118.3394509
1046,310601,2046589.5,91504.0,2468011024.5,2018.0,-118.32626095,34.19428473,351702.0,1967.5,1300.0,2.0,2.0,6078.0,6.0,37.0,310601.0,6037310601.0,3106.01,1027668.0,0.0,34.1936346,-118.3272405
1047,310602,2043589.0,91504.0,2459036005.0,2018.0,-118.31886373,34.19207142,454654.0,1955.0,1750.0,3.0,2.0,6091.0,6.0,37.0,310602.0,6037310602.0,3106.02,890966.0,0.0,34.19207120000001,-118.3179763
1048,310701,2042215.0,91501.0,2455038030.5,2018.0,-118.30964708,34.18749465,478493.0,1981.0,1402.5,2.0,2.0,4119.0,6.0,37.0,310701.0,6037310701.0,3107.01,515339.0,0.0,34.1853923,-118.312844
1049,310702,2039863.0,91502.0,2453029026.0,2018.0,-118.30602335,34.18144696,453779.0,1981.0,1370.0,2.0,2.0,4125.0,6.0,37.0,310702.0,6037310702.0,3107.02,1052158.0,0.0,34.1811419,-118.3067629
1050,310703,1594703.0,91502.0,5621020027.0,2018.0,-118.29871817,34.178249799999996,445700.0,1978.0,1570.0,2.0,2.0,4485.0,6.0,37.0,310703.0,6037310703.0,3107.03,997343.0,0.0,34.1759011,-118.3002071
1051,310800,2036292.5,91506.0,2447010015.5,2018.0,-118.32354337,34.172532000000004,421965.0,1950.0,1505.0,2.0,2.0,4635.0,6.0,37.0,310800.0,6037310800.0,3108.0,2136454.0,8521.0,34.1741488,-118.32218290000002
1052,310900,2037306.5,91506.0,2448027007.5,2018.0,-118.331178195,34.180849214999995,370882.0,1949.0,1378.0,3.0,2.0,4487.0,6.0,37.0,310900.0,6037310900.0,3109.0,2172993.0,0.0,34.181384200000004,-118.3309896
1053,311000,2032802.0,91505.0,2438005008.0,2018.0,-118.3428468,34.18359271,354483.0,1947.0,1416.0,3.0,2.0,4492.0,6.0,37.0,311000.0,6037311000.0,3110.0,1321818.0,684.0,34.184898,-118.34416499999999
1054,311100,2031214.0,91505.0,2435014019.0,2018.0,-118.35481829999999,34.183858,331167.0,1947.0,1337.0,3.0,2.0,4490.0,6.0,37.0,311100.0,6037311100.0,3111.0,1704836.0,0.0,34.1856903,-118.35462679999999
1055,311200,2050850.0,91505.0,2476007018.0,2018.0,-118.35321880000001,34.17191043,357426.0,1949.0,1396.0,3.0,2.0,4491.0,6.0,37.0,311200.0,6037311200.0,3112.0,989257.0,0.0,34.172006200000006,-118.35311979999999
1056,311300,2052028.5,91505.0,2477022008.5,2018.0,-118.34348420500001,34.174141655,369069.5,1948.5,1404.5,2.0,2.0,4493.0,6.0,37.0,311300.0,6037311300.0,3113.0,1221865.0,0.0,34.1741462,-118.3431013
1057,311400,2054037.0,91505.0,2481010010.5,2018.0,-118.350030155,34.16297844,427953.5,1949.0,1436.0,3.0,2.0,4489.0,6.0,37.0,311400.0,6037311400.0,3114.0,939132.0,0.0,34.1622734,-118.34931740000002
1058,311500,2053677.0,91505.0,2480010010.0,2018.0,-118.33765028,34.16505541,395954.0,1948.0,1536.0,3.0,2.0,4985.0,6.0,37.0,311500.0,6037311500.0,3115.0,1494635.0,1603.0,34.1648374,-118.33826850000001
1059,311600,2055862.5,91505.0,2484015006.5,2018.0,-118.34321126500001,34.15519311,457809.5,1962.0,1508.0,2.0,2.0,4496.0,6.0,37.0,311600.0,6037311600.0,3116.0,2808937.0,6146.0,34.1531211,-118.33903149999999
1060,311700,2034468.0,91506.0,2444022013.0,2018.0,-118.31993394,34.16256219,453349.0,1950.0,1622.0,3.0,2.0,4636.0,6.0,37.0,311700.0,6037311700.0,3117.0,2352877.0,0.0,34.161764399999996,-118.32008870000001
1061,311801,1596670.0,91506.0,5625013018.0,2018.0,-118.30725115,34.16603329,364408.0,1959.0,1440.0,2.0,2.0,7165.0,6.0,37.0,311801.0,6037311801.0,3118.01,577802.0,8024.0,34.1659449,-118.30592630000001
1062,311802,2038622.0,91502.0,2451020061.0,2018.0,-118.31144714,34.17123422,379746.0,1958.0,1502.0,2.0,2.0,4633.0,6.0,37.0,311802.0,6037311802.0,3118.02,811608.0,12176.0,34.1710001,-118.31128740000001
1063,320000,2028920.5,90068.0,2424043030.5,2018.0,-118.35528700500001,34.140334159999995,3118486.5,0.0,0.0,0.0,0.0,4634.0,6.0,37.0,320000.0,6037320000.0,3200.0,1206691.0,37204.0,34.1387455,-118.3508804
1064,320100,2069587.5,91340.0,2516021021.5,2018.0,-118.43009444500001,34.296906805000006,250861.0,1955.0,1262.0,3.0,2.0,4311.0,6.0,37.0,320100.0,6037320100.0,3201.0,1900520.0,0.0,34.2948569,-118.4273952
1065,320201,2071723.5,91340.0,2520007022.5,2018.0,-118.44116858,34.287919635,275430.0,1952.0,1618.0,2.0,2.0,6093.0,6.0,37.0,320201.0,6037320201.0,3202.01,918376.0,0.0,34.2860283,-118.43962920000001
1066,320202,2070881.5,91340.0,2518008512.0,2018.0,-118.43560094,34.290406125000004,267156.0,1951.0,1457.0,3.0,2.0,6095.0,6.0,37.0,320202.0,6037320202.0,3202.02,1615102.0,0.0,34.2897466,-118.4345092
1067,320300,2072968.0,91340.0,2522019007.5,2018.0,-118.446335815,34.281722925,214553.0,1954.0,1238.5,3.0,1.0,4312.0,6.0,37.0,320300.0,6037320300.0,3203.0,1714690.0,0.0,34.2821477,-118.44586159999999
1068,400204,823849.5,91750.0,8666055042.5,2018.0,-117.76359812500002,34.132170165000005,466271.5,1983.0,2255.0,4.0,3.0,4404.0,6.0,37.0,400204.0,6037400204.0,4002.04,7273443.0,247157.0,34.1246503,-117.76127949999999
1069,400205,827390.0,91711.0,8673010022.0,2018.0,-117.70200607,34.13877202,720624.0,1975.0,2759.0,4.0,3.0,4000.0,6.0,37.0,400205.0,6037400205.0,4002.05,23305916.0,343296.0,34.15215560000001,-117.71767949999999
1070,400206,826172.0,91711.0,8671016026.5,2018.0,-117.714475215,34.12581882,422009.5,1977.0,2266.0,4.0,3.0,5204.0,6.0,37.0,400206.0,6037400206.0,4002.06,3704445.0,2205.0,34.128066,-117.71477279999999
1071,400207,822261.0,91750.0,8665019128.0,2018.0,-117.77905884,34.1290472,396076.0,1972.0,1884.0,4.0,2.0,6198.0,6.0,37.0,400207.0,6037400207.0,4002.07,5426152.0,4865.0,34.1337847,-117.7782009
1072,400302,681317.0,91750.0,8391017071.0,2018.0,-117.79012837,34.11335955,280774.0,1976.0,1588.0,3.0,2.0,5219.0,6.0,37.0,400302.0,6037400302.0,4003.02,1302078.0,0.0,34.1140671,-117.78936570000002
1073,400304,679926.0,91773.0,8390005008.0,2018.0,-117.80282327,34.10795986,303036.0,1972.0,1496.0,3.0,2.0,5370.0,6.0,37.0,400304.0,6037400304.0,4003.04,3139308.0,4532.0,34.1049693,-117.79797190000001
1074,400402,818222.5,91741.0,8660006046.5,2018.0,-117.830755475,34.13273528,405971.0,1962.0,1622.5,3.0,2.0,1096.0,6.0,37.0,400402.0,6037400402.0,4004.02,4388948.0,0.0,34.135642700000005,-117.8240886
1075,400403,821200.0,91773.0,8665002086.0,2018.0,-117.79783867,34.12366401,338072.0,1978.0,1792.0,3.0,2.0,5704.0,6.0,37.0,400403.0,6037400403.0,4004.03,12904741.0,6525.0,34.146749799999995,-117.8007925
1076,400404,817238.5,91741.0,8656032006.5,2018.0,-117.83834415499999,34.142324025,445762.0,1963.0,2009.0,3.0,2.0,2842.0,6.0,37.0,400404.0,6037400404.0,4004.04,15816969.0,337864.0,34.1533991,-117.8290128
1077,400501,806381.5,91741.0,8636039024.5,2018.0,-117.858496605,34.15017907,542366.5,1964.0,2292.0,4.0,3.0,4873.0,6.0,37.0,400501.0,6037400501.0,4005.01,10872476.0,10499.0,34.161129200000005,-117.8641751
1078,400602,789605.0,91702.0,8608013519.0,2018.0,-117.90722543000001,34.139183759999995,254567.5,1956.0,1422.5,3.0,2.0,5297.0,6.0,37.0,400602.0,6037400602.0,4006.02,1541335.0,1766.0,34.1381275,-117.9091006
1079,400603,795498.5,91702.0,8617014213.5,2018.0,-117.91545743500001,34.14531069,264862.0,1977.0,1278.0,3.0,2.0,1779.0,6.0,37.0,400603.0,6037400603.0,4006.03,8868872.0,8979.0,34.1546148,-117.92173009999999
1080,400604,801155.0,91702.0,8625045017.5,2018.0,-117.9007443,34.14614967,375470.5,1987.0,1530.0,3.0,3.0,4520.0,6.0,37.0,400604.0,6037400604.0,4006.04,4822888.0,927.0,34.1521315,-117.894351
1081,400800,800271.0,91702.0,8625022074.0,2018.0,-117.89093642,34.13862199,447371.0,1992.0,1711.0,3.0,3.0,5276.0,6.0,37.0,400800.0,6037400800.0,4008.0,2631275.0,960.0,34.1383049,-117.8877521
1082,400900,804934.5,91741.0,8635001034.5,2018.0,-117.87658453,34.1362648,383062.0,1961.0,1515.5,3.0,2.0,1383.0,6.0,37.0,400900.0,6037400900.0,4009.0,1967059.0,0.0,34.136008600000004,-117.87691909999998
1083,401001,813167.0,91741.0,8648014008.5,2018.0,-117.85265571,34.141277665000004,397352.5,1959.0,1791.0,3.0,2.0,1409.0,6.0,37.0,401001.0,6037401001.0,4010.01,1430523.0,19371.0,34.140874600000004,-117.8525
1084,401002,807105.5,91741.0,8638001011.0,2018.0,-117.86584509,34.141692899999995,357299.5,1954.0,1641.0,3.0,2.0,1410.0,6.0,37.0,401002.0,6037401002.0,4010.02,1473432.0,0.0,34.1415042,-117.86588859999999
1085,401101,811990.0,91741.0,8646013012.5,2018.0,-117.856526425,34.130114785,324517.0,1958.0,1570.0,3.0,2.0,1412.0,6.0,37.0,401101.0,6037401101.0,4011.01,3011645.0,3558.0,34.123455799999995,-117.85417450000001
1086,401102,807952.5,91741.0,8639021003.5,2018.0,-117.86758632,34.13124862,355680.5,1954.0,1380.0,3.0,2.0,1411.0,6.0,37.0,401102.0,6037401102.0,4011.02,1282147.0,0.0,34.1310435,-117.866662
1087,401201,815316.5,91740.0,8654008017.5,2018.0,-117.829272755,34.12443959,329708.0,1964.0,1479.0,3.0,2.0,5089.0,6.0,37.0,401201.0,6037401201.0,4012.01,2342219.0,261.0,34.125033,-117.83601110000001
1088,401202,809942.5,91740.0,8642015028.5,2018.0,-117.83901369,34.111549839999995,292334.0,1963.0,1368.0,3.0,2.0,5091.0,6.0,37.0,401202.0,6037401202.0,4012.02,3145492.0,37405.0,34.1133365,-117.833697
1089,401203,810685.0,91740.0,8643024026.5,2018.0,-117.855500005,34.11151083,311027.0,1965.0,1501.0,3.0,2.0,5090.0,6.0,37.0,401203.0,6037401203.0,4012.03,1903093.0,1627.0,34.1119792,-117.8504216
1090,401303,708926.5,91773.0,8448047007.5,2018.0,-117.81986137,34.070500455,503280.5,1987.0,2273.5,4.0,3.0,4874.0,6.0,37.0,401303.0,6037401303.0,4013.03,5910050.0,3931.0,34.0673148,-117.8140095
1091,401304,683704.0,91773.0,8396001021.0,2018.0,-117.83069442,34.08220311,448565.0,1977.0,2040.0,4.0,3.0,4875.0,6.0,37.0,401304.0,6037401304.0,4013.04,10590598.0,994226.0,34.088083000000005,-117.81479509999998
1092,401311,679748.0,91773.0,8387010034.5,2018.0,-117.812670425,34.11203193,295750.0,1963.0,1290.0,3.0,2.0,5092.0,6.0,37.0,401311.0,6037401311.0,4013.11,4275986.0,0.0,34.1111833,-117.814474
1093,401312,678015.0,91773.0,8385014030.0,2018.0,-117.83214482,34.09981427,305096.0,1977.0,1557.0,3.0,2.0,5093.0,6.0,37.0,401312.0,6037401312.0,4013.12,2807852.0,0.0,34.0988537,-117.8289334
1094,401500,674475.0,91750.0,8378025022.0,2018.0,-117.77680216,34.09962077,274238.0,1960.0,1401.0,3.0,2.0,5136.0,6.0,37.0,401500.0,6037401500.0,4015.0,3745624.0,25481.0,34.0985141,-117.7778729
1095,401601,823088.0,91750.0,8666024055.0,2018.0,-117.76752493,34.11823181,322906.0,1977.0,1773.0,3.0,2.0,5138.0,6.0,37.0,401601.0,6037401601.0,4016.01,2595813.0,1576.0,34.1170701,-117.76436310000001
1096,401602,672821.0,91750.0,8375009903.0,2018.0,-117.76175766,34.1055555,268863.0,1964.0,1396.0,3.0,2.0,5141.0,6.0,37.0,401602.0,6037401602.0,4016.02,2025761.0,0.0,34.1060815,-117.7639908
1097,401603,675232.0,91750.0,8381017004.5,2018.0,-117.7759085,34.110836,286442.0,1969.0,1473.0,3.0,2.0,5139.0,6.0,37.0,401603.0,6037401603.0,4016.03,1857822.0,81053.0,34.1095896,-117.7806216
1098,401701,639497.5,91711.0,8302028044.5,2018.0,-117.743075,34.113306075,319965.0,1962.0,1748.0,3.0,2.0,5142.0,6.0,37.0,401701.0,6037401701.0,4017.01,1995568.0,0.0,34.1143654,-117.74353190000001
1099,401703,671308.5,91767.0,8370024014.5,2018.0,-117.75227202500001,34.10227742,263125.5,1978.0,1537.0,3.0,2.0,5140.0,6.0,37.0,401703.0,6037401703.0,4017.03,1163027.0,0.0,34.1016015,-117.75246100000001
1100,401704,669895.0,91767.0,8366027018.0,2018.0,-117.7402539,34.09839557,232681.0,1961.0,1266.0,3.0,2.0,1633.0,6.0,37.0,401704.0,6037401704.0,4017.04,1811578.0,0.0,34.100107799999996,-117.741743
1101,401800,641551.5,91711.0,8306010038.5,2018.0,-117.720517895,34.116338395,364793.0,1965.0,1802.0,3.0,2.0,5184.0,6.0,37.0,401800.0,6037401800.0,4018.0,6016708.0,12321.0,34.115471899999996,-117.71652890000001
1102,401901,645099.0,91711.0,8314007006.0,2018.0,-117.70669484,34.09759174,203802.0,1948.0,1314.0,2.0,1.0,5186.0,6.0,37.0,401901.0,6037401901.0,4019.01,1722821.0,0.0,34.100714399999994,-117.70867309999998
1103,401902,643591.0,91711.0,8310025005.0,2018.0,-117.72288669,34.10187173,426400.0,1954.0,1729.0,3.0,2.0,5187.0,6.0,37.0,401902.0,6037401902.0,4019.02,2656563.0,3536.0,34.1011641,-117.7249135
1104,402001,646048.5,91711.0,8316007029.5,2018.0,-117.72479203500001,34.0877867,258613.5,1959.0,1429.5,3.0,2.0,6223.0,6.0,37.0,402001.0,6037402001.0,4020.01,1458712.0,0.0,34.087517999999996,-117.7249199
1105,402002,645543.0,91711.0,8315012009.0,2018.0,-117.71325607,34.08825644,278092.0,1956.0,1343.0,3.0,2.0,6224.0,6.0,37.0,402002.0,6037402002.0,4020.02,1679001.0,0.0,34.0874081,-117.7134071
1106,402101,647050.0,91767.0,8317020019.0,2018.0,-117.73375573,34.08618371,223685.0,1956.0,1149.0,3.0,2.0,5231.0,6.0,37.0,402101.0,6037402101.0,4021.01,1189547.0,0.0,34.0860495,-117.7337466
1107,402102,668856.0,91767.0,8365009010.0,2018.0,-117.74611269,34.08455265,237173.0,1957.0,1473.0,3.0,2.0,5278.0,6.0,37.0,402102.0,6037402102.0,4021.02,2285870.0,12302.0,34.084936600000006,-117.747025
1108,402200,667604.0,91768.0,8360013901.0,2018.0,-117.7589732,34.07857733,269665.0,1956.0,1579.0,3.0,2.0,1780.0,6.0,37.0,402200.0,6037402200.0,4022.0,5654048.0,0.0,34.081811200000004,-117.7649757
1109,402301,666030.0,91768.0,8358010012.0,2018.0,-117.77019397,34.06775895,206336.0,1952.0,1281.0,3.0,2.0,5277.0,6.0,37.0,402301.0,6037402301.0,4023.01,1331436.0,0.0,34.068034600000004,-117.77008799999999
1110,402303,659037.0,91768.0,8340006036.0,2018.0,-117.75664671,34.06715137,220430.0,1928.0,1323.0,2.0,1.0,6221.0,6.0,37.0,402303.0,6037402303.0,4023.03,944282.0,0.0,34.067127899999996,-117.7559081
1111,402304,663108.0,91768.0,8357011015.0,2018.0,-117.76473765,34.06241962,197890.0,1944.0,1295.0,2.0,1.0,3430.0,6.0,37.0,402304.0,6037402304.0,4023.04,697361.0,0.0,34.061706799999996,-117.76580590000002
1112,402402,838028.0,91766.0,8705017018.5,2018.0,-117.78742044499998,34.049483195,177900.0,1967.0,1120.0,2.0,1.0,1655.0,6.0,37.0,402402.0,6037402402.0,4024.02,5341363.0,7116.0,34.0546463,-117.7866816
1113,402403,839562.5,91768.0,8707012024.5,2018.0,-117.80075790000001,34.05868115,190547.5,1954.0,1200.0,4.0,2.0,5364.0,6.0,37.0,402403.0,6037402403.0,4024.03,2032376.0,0.0,34.0502856,-117.8132614
1114,402404,841650.0,91768.0,8709023903.0,2018.0,-117.80667958,34.05942248,646420.0,0.0,0.0,0.0,0.0,5383.0,6.0,37.0,402404.0,6037402404.0,4024.04,4184003.0,8226.0,34.0539197,-117.8174587
1115,402405,664045.0,91768.0,8354015020.5,2018.0,-117.79328240999999,34.06641623,189415.0,1955.0,1233.0,3.0,2.0,1348.0,6.0,37.0,402405.0,6037402405.0,4024.05,900372.0,0.0,34.067155,-117.79294569999999
1116,402406,664764.5,91768.0,8355015006.5,2018.0,-117.78298254500001,34.069424139999995,192708.5,1965.0,1095.5,3.0,2.0,5915.0,6.0,37.0,402406.0,6037402406.0,4024.06,1167577.0,0.0,34.067040399999996,-117.7827824
1117,402501,662549.5,91766.0,8348015028.5,2018.0,-117.764241285,34.054430005,187300.5,1948.0,1204.0,2.0,1.0,5379.0,6.0,37.0,402501.0,6037402501.0,4025.01,1015920.0,0.0,34.054289399999995,-117.76437079999998
